frequency,time,phase,d
49.981,02.09.2024 16:15:05,335.3,7.0
49.981,02.09.2024 16:15:06,328.5,7.0
49.981,02.09.2024 16:15:07,321.3,7.0
49.983,02.09.2024 16:15:08,315.4,7.0
49.984,02.09.2024 16:15:09,309.0,7.0
49.984,02.09.2024 16:15:10,303.8,7.0
49.984,02.09.2024 16:15:11,297.8,7.0
49.982,02.09.2024 16:15:12,291.3,7.0
49.981,02.09.2024 16:15:13,284.8,7.0
49.983,02.09.2024 16:15:14,278.4,7.0
49.984,02.09.2024 16:15:15,271.8,7.0
49.986,02.09.2024 16:15:16,267.7,7.0
49.988,02.09.2024 16:15:17,263.4,7.0
49.989,02.09.2024 16:15:18,259.2,7.0
49.994,02.09.2024 16:15:19,256.8,7.0
49.999,02.09.2024 16:15:20,256.5,7.0
50.003,02.09.2024 16:15:21,257.4,7.0
50.003,02.09.2024 16:15:22,258.5,7.0
50.004,02.09.2024 16:15:23,259.9,7.0
50.005,02.09.2024 16:15:24,261.9,7.0
50.009,02.09.2024 16:15:25,265.0,7.0
50.01,02.09.2024 16:15:26,268.7,7.0
50.011,02.09.2024 16:15:27,272.8,7.0
50.011,02.09.2024 16:15:28,276.7,7.0
50.01,02.09.2024 16:15:29,280.4,7.0
50.009,02.09.2024 16:15:30,283.7,7.0
50.01,02.09.2024 16:15:31,287.5,7.0
50.01,02.09.2024 16:15:32,291.0,7.0
50.009,02.09.2024 16:15:33,294.2,7.0
50.008,02.09.2024 16:15:34,297.3,7.0
50.01,02.09.2024 16:15:35,300.9,7.0
50.01,02.09.2024 16:15:36,304.7,7.0
50.012,02.09.2024 16:15:37,308.9,7.0
50.012,02.09.2024 16:15:38,312.7,7.0
50.012,02.09.2024 16:15:39,316.9,7.0
50.012,02.09.2024 16:15:40,321.5,7.0
50.012,02.09.2024 16:15:41,325.3,7.0
50.013,02.09.2024 16:15:42,330.1,7.0
50.013,02.09.2024 16:15:43,334.8,7.0
50.011,02.09.2024 16:15:44,338.8,7.0
50.011,02.09.2024 16:15:45,342.7,7.0
50.012,02.09.2024 16:15:46,346.9,7.0
50.012,02.09.2024 16:15:47,350.8,7.0
50.011,02.09.2024 16:15:48,355.3,7.0
50.011,02.09.2024 16:15:49,358.8,7.0
50.01,02.09.2024 16:15:50,2.8,7.0
50.009,02.09.2024 16:15:51,6.1,7.0
50.007,02.09.2024 16:15:52,8.5,7.0
50.006,02.09.2024 16:15:53,10.0,7.0
50.005,02.09.2024 16:15:54,12.2,7.0
50.004,02.09.2024 16:15:55,13.7,7.0
50.004,02.09.2024 16:15:56,15.1,7.0
50.004,02.09.2024 16:15:57,16.3,7.0
50.004,02.09.2024 16:15:58,17.9,7.0
50.006,02.09.2024 16:15:59,20.1,7.0
50.009,02.09.2024 16:16:00,23.2,7.0
50.009,02.09.2024 16:16:01,26.5,7.0
50.01,02.09.2024 16:16:02,30.2,7.0
50.012,02.09.2024 16:16:03,34.3,7.0
50.014,02.09.2024 16:16:04,39.4,7.0
50.017,02.09.2024 16:16:05,45.7,7.0
50.017,02.09.2024 16:16:06,52.1,7.0
50.018,02.09.2024 16:16:07,58.5,7.0
50.019,02.09.2024 16:16:08,65.1,7.0
50.019,02.09.2024 16:16:09,72.1,7.0
50.02,02.09.2024 16:16:10,79.1,7.0
50.019,02.09.2024 16:16:11,86.0,7.0
50.019,02.09.2024 16:16:12,92.8,7.0
50.018,02.09.2024 16:16:13,99.3,7.0
50.017,02.09.2024 16:16:14,105.5,7.0
50.017,02.09.2024 16:16:15,111.6,7.0
50.017,02.09.2024 16:16:16,117.7,7.0
50.017,02.09.2024 16:16:17,123.7,7.0
50.016,02.09.2024 16:16:18,129.8,7.0
50.015,02.09.2024 16:16:19,135.0,7.0
50.014,02.09.2024 16:16:20,140.4,7.0
50.014,02.09.2024 16:16:21,144.2,7.0
50.013,02.09.2024 16:16:22,149.9,7.0
50.013,02.09.2024 16:16:23,154.6,7.0
50.014,02.09.2024 16:16:24,159.4,7.0
50.013,02.09.2024 16:16:25,164.2,7.0
50.012,02.09.2024 16:16:26,168.5,7.0
50.01,02.09.2024 16:16:27,172.3,7.0
50.009,02.09.2024 16:16:28,175.4,7.0
50.01,02.09.2024 16:16:29,178.9,7.0
50.01,02.09.2024 16:16:30,182.5,7.0
50.011,02.09.2024 16:16:31,186.3,7.0
50.01,02.09.2024 16:16:32,189.7,7.0
50.008,02.09.2024 16:16:33,192.6,7.0
50.008,02.09.2024 16:16:34,195.5,7.0
50.01,02.09.2024 16:16:35,199.1,7.0
50.012,02.09.2024 16:16:36,203.3,7.0
50.012,02.09.2024 16:16:37,207.6,7.0
50.013,02.09.2024 16:16:38,212.1,7.0
50.013,02.09.2024 16:16:39,216.8,7.0
50.013,02.09.2024 16:16:40,221.7,7.0
50.014,02.09.2024 16:16:41,226.8,7.0
50.014,02.09.2024 16:16:42,231.9,7.0
50.014,02.09.2024 16:16:43,237.2,7.0
50.014,02.09.2024 16:16:44,242.3,7.0
50.015,02.09.2024 16:16:45,247.6,7.0
50.016,02.09.2024 16:16:46,253.3,7.0
50.017,02.09.2024 16:16:47,259.7,7.0
50.018,02.09.2024 16:16:48,266.2,7.0
50.019,02.09.2024 16:16:49,273.1,7.0
50.019,02.09.2024 16:16:50,279.7,7.0
50.019,02.09.2024 16:16:51,285.1,7.0
50.019,02.09.2024 16:16:52,293.2,7.0
50.018,02.09.2024 16:16:53,298.4,7.0
50.018,02.09.2024 16:16:54,304.7,7.0
50.016,02.09.2024 16:16:55,311.9,7.0
50.014,02.09.2024 16:16:56,316.0,7.0
50.014,02.09.2024 16:16:57,321.9,7.0
50.013,02.09.2024 16:16:58,326.5,7.0
50.013,02.09.2024 16:16:59,331.1,7.0
50.01,02.09.2024 16:17:00,334.4,7.0
50.009,02.09.2024 16:17:01,337.8,7.0
50.009,02.09.2024 16:17:02,341.0,7.0
50.009,02.09.2024 16:17:03,344.0,7.0
50.009,02.09.2024 16:17:04,347.1,7.0
50.007,02.09.2024 16:17:05,350.0,7.0
50.007,02.09.2024 16:17:06,352.4,7.0
50.007,02.09.2024 16:17:07,355.1,7.0
50.007,02.09.2024 16:17:08,357.6,7.0
50.007,02.09.2024 16:17:09,358.7,7.0
50.005,02.09.2024 16:17:10,1.6,7.0
50.003,02.09.2024 16:17:11,3.1,7.0
50.001,02.09.2024 16:17:12,3.3,7.0
49.999,02.09.2024 16:17:13,2.7,7.0
49.996,02.09.2024 16:17:14,1.2,7.0
49.994,02.09.2024 16:17:15,358.8,7.0
49.991,02.09.2024 16:17:16,355.8,7.0
49.99,02.09.2024 16:17:17,352.1,7.0
49.988,02.09.2024 16:17:18,347.9,7.0
49.987,02.09.2024 16:17:19,343.3,7.0
49.987,02.09.2024 16:17:20,338.5,7.0
49.984,02.09.2024 16:17:21,332.9,7.0
49.984,02.09.2024 16:17:22,327.0,7.0
49.983,02.09.2024 16:17:23,321.0,7.0
49.984,02.09.2024 16:17:24,315.2,7.0
49.985,02.09.2024 16:17:25,309.7,7.0
49.986,02.09.2024 16:17:26,304.9,7.0
49.988,02.09.2024 16:17:27,300.3,7.0
49.989,02.09.2024 16:17:28,296.3,7.0
49.991,02.09.2024 16:17:29,292.9,7.0
49.992,02.09.2024 16:17:30,289.9,7.0
49.992,02.09.2024 16:17:31,287.1,7.0
49.992,02.09.2024 16:17:32,284.3,7.0
49.992,02.09.2024 16:17:33,281.4,7.0
49.992,02.09.2024 16:17:34,278.4,7.0
49.991,02.09.2024 16:17:35,275.0,7.0
49.99,02.09.2024 16:17:36,271.6,7.0
49.989,02.09.2024 16:17:37,267.5,7.0
49.989,02.09.2024 16:17:38,263.4,7.0
49.988,02.09.2024 16:17:39,259.3,7.0
49.989,02.09.2024 16:17:40,255.3,7.0
49.99,02.09.2024 16:17:41,250.4,7.0
49.989,02.09.2024 16:17:42,247.7,7.0
49.988,02.09.2024 16:17:43,243.4,7.0
49.988,02.09.2024 16:17:44,239.0,7.0
49.988,02.09.2024 16:17:45,234.5,7.0
49.988,02.09.2024 16:17:46,230.4,7.0
49.988,02.09.2024 16:17:47,226.2,7.0
49.989,02.09.2024 16:17:48,222.2,7.0
49.991,02.09.2024 16:17:49,218.9,7.0
49.992,02.09.2024 16:17:50,215.9,7.0
49.993,02.09.2024 16:17:51,213.4,7.0
49.994,02.09.2024 16:17:52,211.1,7.0
49.994,02.09.2024 16:17:53,209.0,7.0
49.994,02.09.2024 16:17:54,206.9,7.0
49.996,02.09.2024 16:17:55,205.4,7.0
49.999,02.09.2024 16:17:56,205.0,7.0
50.001,02.09.2024 16:17:57,205.2,7.0
50.002,02.09.2024 16:17:58,206.0,7.0
50.003,02.09.2024 16:17:59,206.9,7.0
50.004,02.09.2024 16:18:00,208.3,7.0
50.005,02.09.2024 16:18:01,210.2,7.0
50.006,02.09.2024 16:18:02,212.1,7.0
50.005,02.09.2024 16:18:03,214.0,7.0
50.005,02.09.2024 16:18:04,215.8,7.0
50.005,02.09.2024 16:18:05,215.9,7.0
50.005,02.09.2024 16:18:06,217.7,7.0
50.005,02.09.2024 16:18:07,219.3,7.0
50.003,02.09.2024 16:18:08,220.5,7.0
50.003,02.09.2024 16:18:09,222.9,7.0
50.003,02.09.2024 16:18:10,223.9,7.0
50.004,02.09.2024 16:18:11,225.4,7.0
50.005,02.09.2024 16:18:12,227.1,7.0
50.006,02.09.2024 16:18:13,229.3,7.0
50.007,02.09.2024 16:18:14,231.5,7.0
50.006,02.09.2024 16:18:15,233.9,7.0
50.007,02.09.2024 16:18:16,236.2,7.0
50.008,02.09.2024 16:18:17,238.9,7.0
50.01,02.09.2024 16:18:18,242.4,7.0
50.013,02.09.2024 16:18:19,247.0,7.0
50.014,02.09.2024 16:18:20,252.2,7.0
50.015,02.09.2024 16:18:21,257.5,7.0
50.014,02.09.2024 16:18:22,262.7,7.0
50.014,02.09.2024 16:18:23,267.7,7.0
50.014,02.09.2024 16:18:24,272.8,7.0
50.013,02.09.2024 16:18:25,277.7,7.0
50.011,02.09.2024 16:18:26,280.1,7.0
50.01,02.09.2024 16:18:27,285.2,7.0
50.008,02.09.2024 16:18:28,288.0,7.0
50.006,02.09.2024 16:18:29,290.1,7.0
50.004,02.09.2024 16:18:30,291.7,7.0
50.003,02.09.2024 16:18:31,292.6,7.0
50.0,02.09.2024 16:18:32,292.5,7.0
49.997,02.09.2024 16:18:33,291.4,7.0
49.995,02.09.2024 16:18:34,289.7,7.0
49.994,02.09.2024 16:18:35,287.6,7.0
49.993,02.09.2024 16:18:36,285.1,7.0
49.992,02.09.2024 16:18:37,282.2,7.0
49.992,02.09.2024 16:18:38,279.4,7.0
49.992,02.09.2024 16:18:39,276.4,7.0
49.992,02.09.2024 16:18:40,273.6,7.0
49.993,02.09.2024 16:18:41,270.9,7.0
49.992,02.09.2024 16:18:42,268.3,7.0
49.992,02.09.2024 16:18:43,265.3,7.0
49.991,02.09.2024 16:18:44,262.1,7.0
49.991,02.09.2024 16:18:45,258.7,7.0
49.989,02.09.2024 16:18:46,254.7,7.0
49.986,02.09.2024 16:18:47,249.8,7.0
49.987,02.09.2024 16:18:48,244.9,7.0
49.987,02.09.2024 16:18:49,240.0,7.0
49.986,02.09.2024 16:18:50,235.3,7.0
49.986,02.09.2024 16:18:51,230.1,7.0
49.985,02.09.2024 16:18:52,224.6,7.0
49.983,02.09.2024 16:18:53,218.3,7.0
49.982,02.09.2024 16:18:54,211.8,7.0
49.983,02.09.2024 16:18:55,205.4,7.0
49.982,02.09.2024 16:18:56,199.0,7.0
49.983,02.09.2024 16:18:57,192.8,7.0
49.984,02.09.2024 16:18:58,187.3,7.0
49.987,02.09.2024 16:18:59,182.2,7.0
49.986,02.09.2024 16:19:00,177.1,7.0
49.986,02.09.2024 16:19:01,172.3,7.0
49.987,02.09.2024 16:19:02,167.3,7.0
49.987,02.09.2024 16:19:03,161.5,7.0
49.989,02.09.2024 16:19:04,158.7,7.0
49.99,02.09.2024 16:19:05,155.0,7.0
49.993,02.09.2024 16:19:06,152.5,7.0
49.994,02.09.2024 16:19:07,150.0,7.0
49.994,02.09.2024 16:19:08,148.1,7.0
49.995,02.09.2024 16:19:09,146.1,7.0
49.996,02.09.2024 16:19:10,144.8,7.0
49.997,02.09.2024 16:19:11,143.8,7.0
49.997,02.09.2024 16:19:12,141.5,7.0
49.997,02.09.2024 16:19:13,141.6,7.0
49.996,02.09.2024 16:19:14,140.4,7.0
49.996,02.09.2024 16:19:15,139.0,7.0
49.998,02.09.2024 16:19:16,138.0,7.0
50.0,02.09.2024 16:19:17,138.1,7.0
50.001,02.09.2024 16:19:18,138.5,7.0
50.002,02.09.2024 16:19:19,137.8,7.0
50.002,02.09.2024 16:19:20,138.6,7.0
50.003,02.09.2024 16:19:21,139.7,7.0
50.003,02.09.2024 16:19:22,142.2,7.0
50.003,02.09.2024 16:19:23,143.2,7.0
50.003,02.09.2024 16:19:24,144.2,7.0
50.004,02.09.2024 16:19:25,145.7,7.0
50.003,02.09.2024 16:19:26,146.7,7.0
50.003,02.09.2024 16:19:27,147.8,7.0
50.002,02.09.2024 16:19:28,148.3,7.0
49.999,02.09.2024 16:19:29,148.1,7.0
49.998,02.09.2024 16:19:30,147.2,7.0
49.995,02.09.2024 16:19:31,145.3,7.0
49.992,02.09.2024 16:19:32,142.5,7.0
49.989,02.09.2024 16:19:33,138.5,7.0
49.984,02.09.2024 16:19:34,132.9,7.0
49.98,02.09.2024 16:19:35,125.4,7.0
49.974,02.09.2024 16:19:36,116.2,7.0
49.971,02.09.2024 16:19:37,105.3,7.0
49.968,02.09.2024 16:19:38,93.5,7.0
49.966,02.09.2024 16:19:39,81.1,7.0
49.963,02.09.2024 16:19:40,67.9,7.0
49.963,02.09.2024 16:19:41,54.6,7.0
49.962,02.09.2024 16:19:42,40.9,7.0
49.962,02.09.2024 16:19:43,27.2,7.0
49.964,02.09.2024 16:19:44,14.0,7.0
49.965,02.09.2024 16:19:45,1.2,7.0
49.966,02.09.2024 16:19:46,349.0,7.0
49.967,02.09.2024 16:19:47,337.0,7.0
49.969,02.09.2024 16:19:48,325.6,7.0
49.971,02.09.2024 16:19:49,315.1,7.0
49.974,02.09.2024 16:19:50,305.5,7.0
49.976,02.09.2024 16:19:51,296.9,7.0
49.978,02.09.2024 16:19:52,289.1,7.0
49.98,02.09.2024 16:19:53,281.8,7.0
49.98,02.09.2024 16:19:54,274.8,7.0
49.981,02.09.2024 16:19:55,267.9,7.0
49.982,02.09.2024 16:19:56,261.1,7.0
49.982,02.09.2024 16:19:57,254.6,7.0
49.982,02.09.2024 16:19:58,248.2,7.0
49.981,02.09.2024 16:19:59,241.2,7.0
49.979,02.09.2024 16:20:00,233.6,7.0
49.978,02.09.2024 16:20:01,225.6,7.0
49.976,02.09.2024 16:20:02,217.1,7.0
49.976,02.09.2024 16:20:03,208.5,7.0
49.974,02.09.2024 16:20:04,199.4,7.0
49.975,02.09.2024 16:20:05,190.2,7.0
49.973,02.09.2024 16:20:06,180.5,7.0
49.972,02.09.2024 16:20:07,170.1,7.0
49.969,02.09.2024 16:20:08,159.2,7.0
49.968,02.09.2024 16:20:09,146.2,7.0
49.967,02.09.2024 16:20:10,135.9,7.0
49.966,02.09.2024 16:20:11,123.6,7.0
49.966,02.09.2024 16:20:12,111.1,7.0
49.966,02.09.2024 16:20:13,98.7,7.0
49.967,02.09.2024 16:20:14,86.8,7.0
49.969,02.09.2024 16:20:15,75.5,7.0
49.97,02.09.2024 16:20:16,64.9,7.0
49.97,02.09.2024 16:20:17,52.8,7.0
49.97,02.09.2024 16:20:18,43.8,7.0
49.971,02.09.2024 16:20:19,33.4,7.0
49.972,02.09.2024 16:20:20,23.2,7.0
49.971,02.09.2024 16:20:21,12.6,7.0
49.97,02.09.2024 16:20:22,1.7,7.0
49.969,02.09.2024 16:20:23,350.6,7.0
49.97,02.09.2024 16:20:24,339.6,7.0
49.97,02.09.2024 16:20:25,329.0,7.0
49.972,02.09.2024 16:20:26,316.7,7.0
49.971,02.09.2024 16:20:27,308.1,7.0
49.97,02.09.2024 16:20:28,297.4,7.0
49.97,02.09.2024 16:20:29,286.5,7.0
49.971,02.09.2024 16:20:30,276.0,7.0
49.972,02.09.2024 16:20:31,265.6,7.0
49.972,02.09.2024 16:20:32,255.4,7.0
49.973,02.09.2024 16:20:33,245.7,7.0
49.972,02.09.2024 16:20:34,234.0,7.0
49.971,02.09.2024 16:20:35,223.8,7.0
49.97,02.09.2024 16:20:36,213.0,7.0
49.971,02.09.2024 16:20:37,203.9,7.0
49.97,02.09.2024 16:20:38,192.9,7.0
49.968,02.09.2024 16:20:39,181.4,7.0
49.967,02.09.2024 16:20:40,168.3,7.0
49.968,02.09.2024 16:20:41,157.9,7.0
49.969,02.09.2024 16:20:42,146.6,7.0
49.969,02.09.2024 16:20:43,135.6,7.0
49.972,02.09.2024 16:20:44,125.6,7.0
49.972,02.09.2024 16:20:45,114.2,7.0
49.971,02.09.2024 16:20:46,105.1,7.0
49.971,02.09.2024 16:20:47,94.7,7.0
49.971,02.09.2024 16:20:48,84.1,7.0
49.971,02.09.2024 16:20:49,73.9,7.0
49.97,02.09.2024 16:20:50,63.6,7.0
49.97,02.09.2024 16:20:51,52.6,7.0
49.969,02.09.2024 16:20:52,41.6,7.0
49.97,02.09.2024 16:20:53,30.8,7.0
49.971,02.09.2024 16:20:54,20.4,7.0
49.971,02.09.2024 16:20:55,10.0,7.0
49.97,02.09.2024 16:20:56,359.0,7.0
49.967,02.09.2024 16:20:57,347.4,7.0
49.967,02.09.2024 16:20:58,335.2,7.0
49.968,02.09.2024 16:20:59,322.1,7.0
49.967,02.09.2024 16:21:00,310.3,7.0
49.966,02.09.2024 16:21:01,299.8,7.0
49.962,02.09.2024 16:21:02,284.4,7.0
49.96,02.09.2024 16:21:03,271.6,7.0
49.958,02.09.2024 16:21:04,256.7,7.0
49.959,02.09.2024 16:21:05,242.0,7.0
49.96,02.09.2024 16:21:06,227.5,7.0
49.959,02.09.2024 16:21:07,212.8,7.0
49.958,02.09.2024 16:21:08,197.8,7.0
49.958,02.09.2024 16:21:09,182.5,7.0
49.959,02.09.2024 16:21:10,167.5,7.0
49.96,02.09.2024 16:21:11,153.3,7.0
49.961,02.09.2024 16:21:12,139.3,7.0
49.96,02.09.2024 16:21:13,124.6,7.0
49.957,02.09.2024 16:21:14,109.3,7.0
49.957,02.09.2024 16:21:15,93.9,7.0
49.958,02.09.2024 16:21:16,78.5,7.0
49.96,02.09.2024 16:21:17,64.5,7.0
49.959,02.09.2024 16:21:18,48.0,7.0
49.957,02.09.2024 16:21:19,34.4,7.0
49.957,02.09.2024 16:21:20,18.8,7.0
49.957,02.09.2024 16:21:21,3.3,7.0
49.958,02.09.2024 16:21:22,348.1,7.0
49.958,02.09.2024 16:21:23,333.0,7.0
49.957,02.09.2024 16:21:24,317.6,7.0
49.957,02.09.2024 16:21:25,302.2,7.0
49.958,02.09.2024 16:21:26,286.8,7.0
49.957,02.09.2024 16:21:27,271.1,7.0
49.955,02.09.2024 16:21:28,255.1,7.0
49.955,02.09.2024 16:21:29,238.7,7.0
49.954,02.09.2024 16:21:30,222.0,7.0
49.953,02.09.2024 16:21:31,204.8,7.0
49.953,02.09.2024 16:21:32,187.8,7.0
49.953,02.09.2024 16:21:33,170.7,7.0
49.952,02.09.2024 16:21:34,153.6,7.0
49.952,02.09.2024 16:21:35,136.3,7.0
49.952,02.09.2024 16:21:36,119.0,7.0
49.954,02.09.2024 16:21:37,102.7,7.0
49.955,02.09.2024 16:21:38,86.3,7.0
49.953,02.09.2024 16:21:39,69.3,7.0
49.951,02.09.2024 16:21:40,50.5,7.0
49.95,02.09.2024 16:21:41,34.2,7.0
49.95,02.09.2024 16:21:42,16.1,7.0
49.95,02.09.2024 16:21:43,358.2,7.0
49.951,02.09.2024 16:21:44,340.3,7.0
49.949,02.09.2024 16:21:45,321.9,7.0
49.947,02.09.2024 16:21:46,303.0,7.0
49.946,02.09.2024 16:21:47,281.8,7.0
49.945,02.09.2024 16:21:48,263.9,7.0
49.944,02.09.2024 16:21:49,242.1,7.0
49.942,02.09.2024 16:21:50,221.1,7.0
49.942,02.09.2024 16:21:51,201.7,7.0
49.943,02.09.2024 16:21:52,180.1,7.0
49.945,02.09.2024 16:21:53,161.6,7.0
49.944,02.09.2024 16:21:54,140.2,7.0
49.944,02.09.2024 16:21:55,119.9,7.0
49.942,02.09.2024 16:21:56,99.0,7.0
49.941,02.09.2024 16:21:57,77.5,7.0
49.942,02.09.2024 16:21:58,58.1,7.0
49.941,02.09.2024 16:21:59,36.8,7.0
49.94,02.09.2024 16:22:00,13.4,7.0
49.939,02.09.2024 16:22:01,353.1,7.0
49.937,02.09.2024 16:22:02,328.5,7.0
49.936,02.09.2024 16:22:03,305.5,7.0
49.937,02.09.2024 16:22:04,282.7,7.0
49.937,02.09.2024 16:22:05,260.0,7.0
49.936,02.09.2024 16:22:06,238.7,7.0
49.935,02.09.2024 16:22:07,215.3,7.0
49.936,02.09.2024 16:22:08,191.9,7.0
49.935,02.09.2024 16:22:09,168.6,7.0
49.936,02.09.2024 16:22:10,144.5,7.0
49.936,02.09.2024 16:22:11,122.5,7.0
49.937,02.09.2024 16:22:12,98.6,7.0
49.939,02.09.2024 16:22:13,76.5,7.0
49.941,02.09.2024 16:22:14,57.0,7.0
49.942,02.09.2024 16:22:15,34.5,7.0
49.943,02.09.2024 16:22:16,13.7,7.0
49.944,02.09.2024 16:22:17,354.8,7.0
49.944,02.09.2024 16:22:18,334.8,7.0
49.947,02.09.2024 16:22:19,315.5,7.0
49.949,02.09.2024 16:22:20,295.4,7.0
49.95,02.09.2024 16:22:21,279.1,7.0
49.951,02.09.2024 16:22:22,259.7,7.0
49.951,02.09.2024 16:22:23,243.6,7.0
49.95,02.09.2024 16:22:24,225.6,7.0
49.95,02.09.2024 16:22:25,205.6,7.0
49.95,02.09.2024 16:22:26,187.4,7.0
49.949,02.09.2024 16:22:27,171.0,7.0
49.947,02.09.2024 16:22:28,152.0,7.0
49.947,02.09.2024 16:22:29,131.6,7.0
49.945,02.09.2024 16:22:30,111.9,7.0
49.945,02.09.2024 16:22:31,92.0,7.0
49.945,02.09.2024 16:22:32,73.5,7.0
49.943,02.09.2024 16:22:33,53.4,7.0
49.941,02.09.2024 16:22:34,30.6,7.0
49.939,02.09.2024 16:22:35,10.3,7.0
49.939,02.09.2024 16:22:36,346.9,7.0
49.94,02.09.2024 16:22:37,327.1,7.0
49.94,02.09.2024 16:22:38,303.8,7.0
49.938,02.09.2024 16:22:39,283.2,7.0
49.935,02.09.2024 16:22:40,258.2,7.0
49.934,02.09.2024 16:22:41,236.2,7.0
49.935,02.09.2024 16:22:42,212.8,7.0
49.935,02.09.2024 16:22:43,187.4,7.0
49.934,02.09.2024 16:22:44,165.6,7.0
49.933,02.09.2024 16:22:45,141.3,7.0
49.932,02.09.2024 16:22:46,117.0,7.0
49.934,02.09.2024 16:22:47,93.3,7.0
49.936,02.09.2024 16:22:48,70.0,7.0
49.935,02.09.2024 16:22:49,46.8,7.0
49.933,02.09.2024 16:22:50,21.3,7.0
49.931,02.09.2024 16:22:51,356.5,7.0
49.932,02.09.2024 16:22:52,333.6,7.0
49.932,02.09.2024 16:22:53,309.0,7.0
49.932,02.09.2024 16:22:54,284.5,7.0
49.933,02.09.2024 16:22:55,260.3,7.0
49.934,02.09.2024 16:22:56,234.6,7.0
