frequency,time,phase,d
50.01,25.09.2024 01:52:36,13.6,7.0
50.008,25.09.2024 01:52:37,16.3,7.0
50.008,25.09.2024 01:52:38,19.4,7.0
50.007,25.09.2024 01:52:39,21.9,7.0
50.007,25.09.2024 01:52:40,24.3,7.0
50.008,25.09.2024 01:52:41,27.2,7.0
50.009,25.09.2024 01:52:42,31.2,7.0
50.011,25.09.2024 01:52:43,34.2,7.0
50.011,25.09.2024 01:52:44,38.3,7.0
50.011,25.09.2024 01:52:45,42.4,7.0
50.012,25.09.2024 01:52:46,46.7,7.0
50.011,25.09.2024 01:52:47,51.5,7.0
50.01,25.09.2024 01:52:48,54.1,7.0
50.01,25.09.2024 01:52:49,57.7,7.0
50.01,25.09.2024 01:52:50,61.4,7.0
50.011,25.09.2024 01:52:51,65.3,7.0
50.011,25.09.2024 01:52:52,69.1,7.0
50.012,25.09.2024 01:52:53,73.2,7.0
50.012,25.09.2024 01:52:54,77.6,7.0
50.011,25.09.2024 01:52:55,81.5,7.0
50.01,25.09.2024 01:52:56,85.1,7.0
50.011,25.09.2024 01:52:57,89.0,7.0
50.011,25.09.2024 01:52:58,93.4,7.0
50.01,25.09.2024 01:52:59,97.1,7.0
50.01,25.09.2024 01:53:00,100.5,7.0
50.009,25.09.2024 01:53:01,103.7,7.0
50.009,25.09.2024 01:53:02,106.8,7.0
50.009,25.09.2024 01:53:03,109.8,7.0
50.01,25.09.2024 01:53:04,113.5,7.0
50.01,25.09.2024 01:53:05,117.3,7.0
50.011,25.09.2024 01:53:06,121.2,7.0
50.013,25.09.2024 01:53:07,125.8,7.0
50.015,25.09.2024 01:53:08,131.1,7.0
50.017,25.09.2024 01:53:09,137.3,7.0
50.016,25.09.2024 01:53:10,142.7,7.0
50.017,25.09.2024 01:53:11,148.7,7.0
50.015,25.09.2024 01:53:12,154.1,7.0
50.015,25.09.2024 01:53:13,159.4,7.0
50.014,25.09.2024 01:53:14,164.3,7.0
50.013,25.09.2024 01:53:15,169.9,7.0
50.013,25.09.2024 01:53:16,173.8,7.0
50.012,25.09.2024 01:53:17,178.2,7.0
50.011,25.09.2024 01:53:18,182.1,7.0
50.011,25.09.2024 01:53:19,186.0,7.0
50.009,25.09.2024 01:53:20,189.1,7.0
50.006,25.09.2024 01:53:21,191.9,7.0
50.005,25.09.2024 01:53:22,193.0,7.0
50.005,25.09.2024 01:53:23,195.0,7.0
50.005,25.09.2024 01:53:24,196.8,7.0
50.006,25.09.2024 01:53:25,198.8,7.0
50.005,25.09.2024 01:53:26,200.4,7.0
50.005,25.09.2024 01:53:27,203.0,7.0
50.004,25.09.2024 01:53:28,203.8,7.0
50.002,25.09.2024 01:53:29,204.5,7.0
50.001,25.09.2024 01:53:30,204.8,7.0
50.0,25.09.2024 01:53:31,204.7,7.0
49.999,25.09.2024 01:53:32,204.3,7.0
49.998,25.09.2024 01:53:33,204.1,7.0
49.997,25.09.2024 01:53:34,202.5,7.0
49.996,25.09.2024 01:53:35,200.9,7.0
49.996,25.09.2024 01:53:36,199.4,7.0
49.997,25.09.2024 01:53:37,198.1,7.0
49.994,25.09.2024 01:53:38,196.0,7.0
49.994,25.09.2024 01:53:39,193.8,7.0
49.993,25.09.2024 01:53:40,191.5,7.0
49.993,25.09.2024 01:53:41,188.9,7.0
49.992,25.09.2024 01:53:42,185.9,7.0
49.989,25.09.2024 01:53:43,181.8,7.0
49.988,25.09.2024 01:53:44,177.5,7.0
49.987,25.09.2024 01:53:45,173.5,7.0
49.986,25.09.2024 01:53:46,167.9,7.0
49.986,25.09.2024 01:53:47,163.3,7.0
49.985,25.09.2024 01:53:48,157.2,7.0
49.985,25.09.2024 01:53:49,152.4,7.0
49.987,25.09.2024 01:53:50,146.9,7.0
49.989,25.09.2024 01:53:51,142.7,7.0
49.991,25.09.2024 01:53:52,139.3,7.0
49.99,25.09.2024 01:53:53,135.8,7.0
49.991,25.09.2024 01:53:54,133.2,7.0
49.991,25.09.2024 01:53:55,129.3,7.0
49.991,25.09.2024 01:53:56,125.9,7.0
49.991,25.09.2024 01:53:57,123.1,7.0
49.99,25.09.2024 01:53:58,119.4,7.0
49.988,25.09.2024 01:53:59,115.1,7.0
49.988,25.09.2024 01:54:00,110.8,7.0
49.986,25.09.2024 01:54:01,105.6,7.0
49.984,25.09.2024 01:54:02,99.9,7.0
49.984,25.09.2024 01:54:03,94.4,7.0
49.984,25.09.2024 01:54:04,88.1,7.0
49.986,25.09.2024 01:54:05,83.3,7.0
49.987,25.09.2024 01:54:06,78.2,7.0
49.988,25.09.2024 01:54:07,73.8,7.0
49.991,25.09.2024 01:54:08,70.7,7.0
49.993,25.09.2024 01:54:09,68.1,7.0
49.996,25.09.2024 01:54:10,66.8,7.0
49.996,25.09.2024 01:54:11,65.9,7.0
49.997,25.09.2024 01:54:12,64.2,7.0
49.998,25.09.2024 01:54:13,63.4,7.0
49.999,25.09.2024 01:54:14,62.8,7.0
49.999,25.09.2024 01:54:15,62.5,7.0
49.999,25.09.2024 01:54:16,62.1,7.0
49.998,25.09.2024 01:54:17,61.9,7.0
49.996,25.09.2024 01:54:18,60.0,7.0
49.997,25.09.2024 01:54:19,59.6,7.0
49.999,25.09.2024 01:54:20,58.3,7.0
49.998,25.09.2024 01:54:21,57.7,7.0
49.998,25.09.2024 01:54:22,57.1,7.0
49.998,25.09.2024 01:54:23,56.1,7.0
49.998,25.09.2024 01:54:24,55.6,7.0
49.998,25.09.2024 01:54:25,54.8,7.0
49.996,25.09.2024 01:54:26,53.3,7.0
49.995,25.09.2024 01:54:27,52.2,7.0
49.995,25.09.2024 01:54:28,50.5,7.0
49.994,25.09.2024 01:54:29,48.2,7.0
49.994,25.09.2024 01:54:30,46.0,7.0
49.994,25.09.2024 01:54:31,43.7,7.0
49.993,25.09.2024 01:54:32,41.2,7.0
49.994,25.09.2024 01:54:33,39.0,7.0
49.997,25.09.2024 01:54:34,37.8,7.0
49.997,25.09.2024 01:54:35,37.0,7.0
49.996,25.09.2024 01:54:36,35.5,7.0
49.997,25.09.2024 01:54:37,34.4,7.0
49.999,25.09.2024 01:54:38,34.3,7.0
49.998,25.09.2024 01:54:39,33.3,7.0
49.998,25.09.2024 01:54:40,32.4,7.0
49.996,25.09.2024 01:54:41,31.5,7.0
49.993,25.09.2024 01:54:42,29.2,7.0
49.992,25.09.2024 01:54:43,25.9,7.0
49.991,25.09.2024 01:54:44,23.1,7.0
49.988,25.09.2024 01:54:45,18.2,7.0
49.989,25.09.2024 01:54:46,14.4,7.0
49.988,25.09.2024 01:54:47,9.9,7.0
49.99,25.09.2024 01:54:48,6.4,7.0
49.991,25.09.2024 01:54:49,3.7,7.0
49.992,25.09.2024 01:54:50,0.3,7.0
49.994,25.09.2024 01:54:51,358.1,7.0
49.995,25.09.2024 01:54:52,356.3,7.0
49.997,25.09.2024 01:54:53,355.2,7.0
49.998,25.09.2024 01:54:54,354.5,7.0
49.998,25.09.2024 01:54:55,353.8,7.0
49.998,25.09.2024 01:54:56,353.2,7.0
49.997,25.09.2024 01:54:57,352.9,7.0
49.999,25.09.2024 01:54:58,352.1,7.0
49.999,25.09.2024 01:54:59,352.0,7.0
49.999,25.09.2024 01:55:00,351.7,7.0
49.998,25.09.2024 01:55:01,350.9,7.0
49.999,25.09.2024 01:55:02,350.4,7.0
50.0,25.09.2024 01:55:03,350.4,7.0
50.001,25.09.2024 01:55:04,350.5,7.0
49.999,25.09.2024 01:55:05,350.1,7.0
49.999,25.09.2024 01:55:06,349.8,7.0
50.0,25.09.2024 01:55:07,350.0,7.0
50.001,25.09.2024 01:55:08,350.2,7.0
50.001,25.09.2024 01:55:09,350.7,7.0
50.001,25.09.2024 01:55:10,351.1,7.0
50.001,25.09.2024 01:55:11,351.3,7.0
50.002,25.09.2024 01:55:12,352.0,7.0
50.002,25.09.2024 01:55:13,352.9,7.0
50.0,25.09.2024 01:55:14,352.5,7.0
50.0,25.09.2024 01:55:15,352.4,7.0
50.0,25.09.2024 01:55:16,352.6,7.0
50.001,25.09.2024 01:55:17,353.0,7.0
50.002,25.09.2024 01:55:18,353.6,7.0
50.003,25.09.2024 01:55:19,354.8,7.0
50.004,25.09.2024 01:55:20,356.3,7.0
50.008,25.09.2024 01:55:21,359.1,7.0
50.01,25.09.2024 01:55:22,2.8,7.0
50.011,25.09.2024 01:55:23,6.6,7.0
50.01,25.09.2024 01:55:24,10.0,7.0
50.01,25.09.2024 01:55:25,13.4,7.0
50.009,25.09.2024 01:55:26,17.2,7.0
50.009,25.09.2024 01:55:27,20.6,7.0
50.008,25.09.2024 01:55:28,23.1,7.0
50.007,25.09.2024 01:55:29,26.2,7.0
50.004,25.09.2024 01:55:30,27.1,7.0
50.006,25.09.2024 01:55:31,29.1,7.0
50.007,25.09.2024 01:55:32,31.5,7.0
50.006,25.09.2024 01:55:33,33.7,7.0
50.005,25.09.2024 01:55:34,35.5,7.0
50.006,25.09.2024 01:55:35,37.6,7.0
50.007,25.09.2024 01:55:36,40.3,7.0
50.008,25.09.2024 01:55:37,43.7,7.0
50.009,25.09.2024 01:55:38,46.4,7.0
50.01,25.09.2024 01:55:39,50.5,7.0
50.01,25.09.2024 01:55:40,53.4,7.0
50.011,25.09.2024 01:55:41,57.2,7.0
50.012,25.09.2024 01:55:42,61.2,7.0
50.012,25.09.2024 01:55:43,65.7,7.0
50.011,25.09.2024 01:55:44,69.9,7.0
50.012,25.09.2024 01:55:45,74.0,7.0
50.014,25.09.2024 01:55:46,78.8,7.0
50.014,25.09.2024 01:55:47,83.9,7.0
50.015,25.09.2024 01:55:48,89.1,7.0
50.015,25.09.2024 01:55:49,94.3,7.0
50.015,25.09.2024 01:55:50,99.8,7.0
50.014,25.09.2024 01:55:51,104.9,7.0
50.012,25.09.2024 01:55:52,109.1,7.0
50.009,25.09.2024 01:55:53,113.2,7.0
50.006,25.09.2024 01:55:54,114.6,7.0
50.004,25.09.2024 01:55:55,116.9,7.0
50.001,25.09.2024 01:55:56,116.7,7.0
49.998,25.09.2024 01:55:57,115.9,7.0
49.997,25.09.2024 01:55:58,114.7,7.0
49.997,25.09.2024 01:55:59,113.3,7.0
49.997,25.09.2024 01:56:00,112.2,7.0
49.997,25.09.2024 01:56:01,111.1,7.0
49.994,25.09.2024 01:56:02,109.5,7.0
49.994,25.09.2024 01:56:03,107.2,7.0
49.994,25.09.2024 01:56:04,104.3,7.0
49.994,25.09.2024 01:56:05,102.6,7.0
49.993,25.09.2024 01:56:06,99.7,7.0
49.994,25.09.2024 01:56:07,98.1,7.0
49.993,25.09.2024 01:56:08,95.5,7.0
49.992,25.09.2024 01:56:09,92.2,7.0
49.992,25.09.2024 01:56:10,89.1,7.0
49.99,25.09.2024 01:56:11,85.3,7.0
49.988,25.09.2024 01:56:12,81.7,7.0
49.986,25.09.2024 01:56:13,76.6,7.0
49.986,25.09.2024 01:56:14,71.4,7.0
49.987,25.09.2024 01:56:15,66.1,7.0
49.986,25.09.2024 01:56:16,61.1,7.0
49.985,25.09.2024 01:56:17,55.6,7.0
49.985,25.09.2024 01:56:18,50.2,7.0
49.986,25.09.2024 01:56:19,45.3,7.0
49.988,25.09.2024 01:56:20,40.9,7.0
49.99,25.09.2024 01:56:21,38.1,7.0
49.991,25.09.2024 01:56:22,33.8,7.0
49.99,25.09.2024 01:56:23,30.1,7.0
49.99,25.09.2024 01:56:24,27.0,7.0
49.991,25.09.2024 01:56:25,23.0,7.0
49.991,25.09.2024 01:56:26,20.2,7.0
49.991,25.09.2024 01:56:27,17.0,7.0
49.992,25.09.2024 01:56:28,14.3,7.0
49.994,25.09.2024 01:56:29,12.1,7.0
49.997,25.09.2024 01:56:30,11.3,7.0
49.998,25.09.2024 01:56:31,10.3,7.0
49.999,25.09.2024 01:56:32,9.8,7.0
50.001,25.09.2024 01:56:33,10.3,7.0
50.003,25.09.2024 01:56:34,11.2,7.0
50.004,25.09.2024 01:56:35,12.4,7.0
50.002,25.09.2024 01:56:36,13.2,7.0
50.001,25.09.2024 01:56:37,13.5,7.0
50.001,25.09.2024 01:56:38,13.7,7.0
49.999,25.09.2024 01:56:39,13.5,7.0
49.999,25.09.2024 01:56:40,13.3,7.0
49.996,25.09.2024 01:56:41,11.6,7.0
49.995,25.09.2024 01:56:42,9.7,7.0
49.996,25.09.2024 01:56:43,8.0,7.0
49.996,25.09.2024 01:56:44,6.7,7.0
49.997,25.09.2024 01:56:45,5.3,7.0
49.996,25.09.2024 01:56:46,3.9,7.0
49.996,25.09.2024 01:56:47,3.1,7.0
49.995,25.09.2024 01:56:48,0.8,7.0
49.995,25.09.2024 01:56:49,359.5,7.0
49.994,25.09.2024 01:56:50,357.0,7.0
49.993,25.09.2024 01:56:51,355.0,7.0
49.99,25.09.2024 01:56:52,350.8,7.0
49.988,25.09.2024 01:56:53,347.1,7.0
49.987,25.09.2024 01:56:54,341.6,7.0
49.986,25.09.2024 01:56:55,337.0,7.0
49.985,25.09.2024 01:56:56,331.4,7.0
49.985,25.09.2024 01:56:57,326.0,7.0
49.988,25.09.2024 01:56:58,321.6,7.0
49.99,25.09.2024 01:56:59,318.1,7.0
49.991,25.09.2024 01:57:00,314.8,7.0
49.991,25.09.2024 01:57:01,311.8,7.0
49.993,25.09.2024 01:57:02,309.0,7.0
49.994,25.09.2024 01:57:03,306.7,7.0
49.994,25.09.2024 01:57:04,304.5,7.0
49.996,25.09.2024 01:57:05,302.8,7.0
49.997,25.09.2024 01:57:06,301.8,7.0
49.999,25.09.2024 01:57:07,301.5,7.0
50.001,25.09.2024 01:57:08,302.0,7.0
50.001,25.09.2024 01:57:09,302.4,7.0
50.002,25.09.2024 01:57:10,303.1,7.0
50.002,25.09.2024 01:57:11,303.7,7.0
50.002,25.09.2024 01:57:12,304.8,7.0
50.001,25.09.2024 01:57:13,304.7,7.0
50.001,25.09.2024 01:57:14,304.8,7.0
50.001,25.09.2024 01:57:15,305.1,7.0
50.002,25.09.2024 01:57:16,306.4,7.0
50.001,25.09.2024 01:57:17,306.3,7.0
50.0,25.09.2024 01:57:18,306.2,7.0
49.999,25.09.2024 01:57:19,306.1,7.0
49.998,25.09.2024 01:57:20,305.0,7.0
49.997,25.09.2024 01:57:21,303.8,7.0
49.996,25.09.2024 01:57:22,302.3,7.0
49.995,25.09.2024 01:57:23,301.0,7.0
49.994,25.09.2024 01:57:24,298.1,7.0
49.992,25.09.2024 01:57:25,295.7,7.0
49.991,25.09.2024 01:57:26,292.2,7.0
49.991,25.09.2024 01:57:27,288.9,7.0
49.991,25.09.2024 01:57:28,285.5,7.0
49.988,25.09.2024 01:57:29,281.2,7.0
49.987,25.09.2024 01:57:30,276.6,7.0
49.987,25.09.2024 01:57:31,272.0,7.0
49.987,25.09.2024 01:57:32,267.3,7.0
49.985,25.09.2024 01:57:33,261.9,7.0
49.984,25.09.2024 01:57:34,255.8,7.0
49.983,25.09.2024 01:57:35,249.8,7.0
49.984,25.09.2024 01:57:36,244.2,7.0
49.986,25.09.2024 01:57:37,239.2,7.0
49.989,25.09.2024 01:57:38,235.3,7.0
49.993,25.09.2024 01:57:39,232.5,7.0
49.997,25.09.2024 01:57:40,231.5,7.0
50.001,25.09.2024 01:57:41,231.9,7.0
50.004,25.09.2024 01:57:42,233.2,7.0
50.007,25.09.2024 01:57:43,235.7,7.0
50.009,25.09.2024 01:57:44,238.6,7.0
50.009,25.09.2024 01:57:45,241.9,7.0
50.01,25.09.2024 01:57:46,245.6,7.0
50.011,25.09.2024 01:57:47,249.6,7.0
50.011,25.09.2024 01:57:48,253.7,7.0
50.01,25.09.2024 01:57:49,256.8,7.0
50.009,25.09.2024 01:57:50,260.4,7.0
50.008,25.09.2024 01:57:51,263.0,7.0
50.008,25.09.2024 01:57:52,265.4,7.0
50.007,25.09.2024 01:57:53,268.4,7.0
50.006,25.09.2024 01:57:54,270.2,7.0
50.008,25.09.2024 01:57:55,273.8,7.0
50.011,25.09.2024 01:57:56,277.6,7.0
50.012,25.09.2024 01:57:57,282.1,7.0
50.014,25.09.2024 01:57:58,286.8,7.0
50.014,25.09.2024 01:57:59,292.1,7.0
50.015,25.09.2024 01:58:00,297.3,7.0
50.013,25.09.2024 01:58:01,302.2,7.0
50.013,25.09.2024 01:58:02,306.8,7.0
50.013,25.09.2024 01:58:03,311.3,7.0
50.011,25.09.2024 01:58:04,315.2,7.0
50.009,25.09.2024 01:58:05,318.7,7.0
50.008,25.09.2024 01:58:06,321.4,7.0
50.009,25.09.2024 01:58:07,324.7,7.0
50.009,25.09.2024 01:58:08,327.5,7.0
50.01,25.09.2024 01:58:09,331.1,7.0
50.009,25.09.2024 01:58:10,334.9,7.0
50.01,25.09.2024 01:58:11,338.1,7.0
50.01,25.09.2024 01:58:12,341.6,7.0
50.01,25.09.2024 01:58:13,345.0,7.0
50.011,25.09.2024 01:58:14,348.9,7.0
50.012,25.09.2024 01:58:15,353.3,7.0
50.013,25.09.2024 01:58:16,357.5,7.0
50.014,25.09.2024 01:58:17,2.6,7.0
50.013,25.09.2024 01:58:18,7.4,7.0
50.011,25.09.2024 01:58:19,11.5,7.0
50.009,25.09.2024 01:58:20,15.3,7.0
50.008,25.09.2024 01:58:21,17.8,7.0
50.008,25.09.2024 01:58:22,20.7,7.0
50.008,25.09.2024 01:58:23,23.3,7.0
50.008,25.09.2024 01:58:24,26.7,7.0
50.009,25.09.2024 01:58:25,29.8,7.0
50.009,25.09.2024 01:58:26,32.9,7.0
50.01,25.09.2024 01:58:27,36.3,7.0
50.011,25.09.2024 01:58:28,40.7,7.0
50.011,25.09.2024 01:58:29,44.2,7.0
50.011,25.09.2024 01:58:30,48.1,7.0
50.009,25.09.2024 01:58:31,51.4,7.0
50.006,25.09.2024 01:58:32,53.6,7.0
50.004,25.09.2024 01:58:33,55.7,7.0
50.002,25.09.2024 01:58:34,55.6,7.0
49.999,25.09.2024 01:58:35,55.9,7.0
49.998,25.09.2024 01:58:36,54.5,7.0
49.997,25.09.2024 01:58:37,53.5,7.0
49.997,25.09.2024 01:58:38,52.6,7.0
49.997,25.09.2024 01:58:39,52.2,7.0
49.997,25.09.2024 01:58:40,50.4,7.0
49.999,25.09.2024 01:58:41,51.1,7.0
50.002,25.09.2024 01:58:42,50.9,7.0
50.004,25.09.2024 01:58:43,53.1,7.0
50.005,25.09.2024 01:58:44,53.9,7.0
50.006,25.09.2024 01:58:45,56.1,7.0
50.006,25.09.2024 01:58:46,58.4,7.0
50.006,25.09.2024 01:58:47,60.3,7.0
50.006,25.09.2024 01:58:48,62.4,7.0
50.006,25.09.2024 01:58:49,64.4,7.0
50.005,25.09.2024 01:58:50,66.2,7.0
50.004,25.09.2024 01:58:51,68.5,7.0
50.005,25.09.2024 01:58:52,69.3,7.0
50.005,25.09.2024 01:58:53,71.1,7.0
50.006,25.09.2024 01:58:54,73.7,7.0
50.005,25.09.2024 01:58:55,75.4,7.0
50.004,25.09.2024 01:58:56,76.6,7.0
50.004,25.09.2024 01:58:57,78.1,7.0
50.004,25.09.2024 01:58:58,79.7,7.0
50.003,25.09.2024 01:58:59,80.8,7.0
50.001,25.09.2024 01:59:00,81.1,7.0
50.0,25.09.2024 01:59:01,81.6,7.0
49.999,25.09.2024 01:59:02,81.3,7.0
49.997,25.09.2024 01:59:03,80.0,7.0
49.994,25.09.2024 01:59:04,77.8,7.0
49.993,25.09.2024 01:59:05,74.6,7.0
49.991,25.09.2024 01:59:06,71.4,7.0
49.992,25.09.2024 01:59:07,68.5,7.0
49.993,25.09.2024 01:59:08,65.9,7.0
49.991,25.09.2024 01:59:09,62.9,7.0
49.991,25.09.2024 01:59:10,60.5,7.0
49.993,25.09.2024 01:59:11,57.2,7.0
49.997,25.09.2024 01:59:12,56.8,7.0
49.999,25.09.2024 01:59:13,56.4,7.0
49.999,25.09.2024 01:59:14,55.1,7.0
50.0,25.09.2024 01:59:15,55.9,7.0
50.003,25.09.2024 01:59:16,56.8,7.0
50.006,25.09.2024 01:59:17,58.3,7.0
50.008,25.09.2024 01:59:18,61.2,7.0
50.009,25.09.2024 01:59:19,64.3,7.0
50.009,25.09.2024 01:59:20,68.3,7.0
50.012,25.09.2024 01:59:21,71.7,7.0
50.013,25.09.2024 01:59:22,76.4,7.0
50.015,25.09.2024 01:59:23,81.7,7.0
50.016,25.09.2024 01:59:24,88.1,7.0
50.016,25.09.2024 01:59:25,94.2,7.0
50.015,25.09.2024 01:59:26,98.9,7.0
50.013,25.09.2024 01:59:27,103.5,7.0
50.011,25.09.2024 01:59:28,107.4,7.0
50.01,25.09.2024 01:59:29,111.5,7.0
50.008,25.09.2024 01:59:30,113.7,7.0
50.006,25.09.2024 01:59:31,116.5,7.0
50.005,25.09.2024 01:59:32,117.5,7.0
50.002,25.09.2024 01:59:33,118.4,7.0
50.002,25.09.2024 01:59:34,119.0,7.0
50.002,25.09.2024 01:59:35,119.7,7.0
50.003,25.09.2024 01:59:36,120.7,7.0
50.006,25.09.2024 01:59:37,122.9,7.0
50.008,25.09.2024 01:59:38,125.6,7.0
50.01,25.09.2024 01:59:39,129.9,7.0
50.013,25.09.2024 01:59:40,134.5,7.0
50.013,25.09.2024 01:59:41,139.3,7.0
50.014,25.09.2024 01:59:42,144.5,7.0
50.014,25.09.2024 01:59:43,148.9,7.0
50.013,25.09.2024 01:59:44,154.4,7.0
50.011,25.09.2024 01:59:45,157.6,7.0
50.009,25.09.2024 01:59:46,161.6,7.0
50.008,25.09.2024 01:59:47,164.6,7.0
50.007,25.09.2024 01:59:48,166.2,7.0
50.005,25.09.2024 01:59:49,168.7,7.0
50.007,25.09.2024 01:59:50,171.1,7.0
50.008,25.09.2024 01:59:51,173.8,7.0
50.008,25.09.2024 01:59:52,176.7,7.0
50.007,25.09.2024 01:59:53,178.5,7.0
50.007,25.09.2024 01:59:54,181.5,7.0
50.009,25.09.2024 01:59:55,184.8,7.0
50.01,25.09.2024 01:59:56,188.4,7.0
50.01,25.09.2024 01:59:57,192.2,7.0
50.01,25.09.2024 01:59:58,195.9,7.0
50.011,25.09.2024 01:59:59,199.8,7.0
50.012,25.09.2024 02:00:00,203.7,7.0
50.011,25.09.2024 02:00:01,208.0,7.0
50.009,25.09.2024 02:00:02,210.8,7.0
50.007,25.09.2024 02:00:03,213.7,7.0
50.006,25.09.2024 02:00:04,215.3,7.0
50.007,25.09.2024 02:00:05,217.6,7.0
50.006,25.09.2024 02:00:06,219.8,7.0
50.005,25.09.2024 02:00:07,221.6,7.0
50.006,25.09.2024 02:00:08,224.3,7.0
50.008,25.09.2024 02:00:09,226.7,7.0
50.009,25.09.2024 02:00:10,229.8,7.0
50.009,25.09.2024 02:00:11,232.9,7.0
50.008,25.09.2024 02:00:12,236.1,7.0
50.007,25.09.2024 02:00:13,238.6,7.0
50.008,25.09.2024 02:00:14,241.0,7.0
50.006,25.09.2024 02:00:15,243.8,7.0
50.005,25.09.2024 02:00:16,245.5,7.0
50.004,25.09.2024 02:00:17,246.1,7.0
50.004,25.09.2024 02:00:18,247.3,7.0
50.004,25.09.2024 02:00:19,249.3,7.0
50.003,25.09.2024 02:00:20,249.7,7.0
50.002,25.09.2024 02:00:21,251.1,7.0
50.003,25.09.2024 02:00:22,251.2,7.0
50.004,25.09.2024 02:00:23,253.2,7.0
50.003,25.09.2024 02:00:24,254.2,7.0
50.002,25.09.2024 02:00:25,254.9,7.0
50.0,25.09.2024 02:00:26,254.7,7.0
49.998,25.09.2024 02:00:27,254.0,7.0
49.997,25.09.2024 02:00:28,252.8,7.0
49.997,25.09.2024 02:00:29,251.7,7.0
