frequency,time,phase,d
50.015,17.08.2024 00:29:11,185.1,7.0
50.015,17.08.2024 00:29:12,190.3,7.0
50.015,17.08.2024 00:29:13,195.7,7.0
50.014,17.08.2024 00:29:14,200.9,7.0
50.013,17.08.2024 00:29:15,205.5,7.0
50.014,17.08.2024 00:29:16,210.4,7.0
50.017,17.08.2024 00:29:17,216.5,7.0
50.018,17.08.2024 00:29:18,223.1,7.0
50.018,17.08.2024 00:29:19,229.7,7.0
50.02,17.08.2024 00:29:20,236.7,7.0
50.02,17.08.2024 00:29:21,244.0,7.0
50.022,17.08.2024 00:29:22,251.8,7.0
50.022,17.08.2024 00:29:23,259.4,7.0
50.021,17.08.2024 00:29:24,267.0,7.0
50.02,17.08.2024 00:29:25,274.8,7.0
50.018,17.08.2024 00:29:26,281.3,7.0
50.017,17.08.2024 00:29:27,287.4,7.0
50.016,17.08.2024 00:29:28,293.1,7.0
50.014,17.08.2024 00:29:29,297.8,7.0
50.012,17.08.2024 00:29:30,302.1,7.0
50.011,17.08.2024 00:29:31,306.0,7.0
50.009,17.08.2024 00:29:32,309.2,7.0
50.008,17.08.2024 00:29:33,311.9,7.0
50.006,17.08.2024 00:29:34,314.1,7.0
50.006,17.08.2024 00:29:35,316.3,7.0
50.007,17.08.2024 00:29:36,318.5,7.0
50.008,17.08.2024 00:29:37,321.4,7.0
50.008,17.08.2024 00:29:38,324.2,7.0
50.007,17.08.2024 00:29:39,326.6,7.0
50.006,17.08.2024 00:29:40,328.6,7.0
50.004,17.08.2024 00:29:41,330.1,7.0
50.005,17.08.2024 00:29:42,332.0,7.0
50.005,17.08.2024 00:29:43,333.8,7.0
50.004,17.08.2024 00:29:44,335.1,7.0
50.004,17.08.2024 00:29:45,336.9,7.0
50.004,17.08.2024 00:29:46,338.3,7.0
50.004,17.08.2024 00:29:47,339.6,7.0
50.003,17.08.2024 00:29:48,340.6,7.0
50.003,17.08.2024 00:29:49,341.5,7.0
50.004,17.08.2024 00:29:50,343.1,7.0
50.006,17.08.2024 00:29:51,345.1,7.0
50.005,17.08.2024 00:29:52,347.0,7.0
50.003,17.08.2024 00:29:53,348.3,7.0
50.002,17.08.2024 00:29:54,348.7,7.0
50.0,17.08.2024 00:29:55,348.8,7.0
49.999,17.08.2024 00:29:56,348.1,7.0
49.996,17.08.2024 00:29:57,346.7,7.0
49.993,17.08.2024 00:29:58,344.3,7.0
49.991,17.08.2024 00:29:59,340.9,7.0
49.991,17.08.2024 00:30:00,337.7,7.0
49.99,17.08.2024 00:30:01,333.9,7.0
49.987,17.08.2024 00:30:02,329.4,7.0
49.985,17.08.2024 00:30:03,324.1,7.0
49.986,17.08.2024 00:30:04,319.0,7.0
49.987,17.08.2024 00:30:05,314.9,7.0
49.987,17.08.2024 00:30:06,310.1,7.0
49.985,17.08.2024 00:30:07,304.7,7.0
49.984,17.08.2024 00:30:08,298.7,7.0
49.981,17.08.2024 00:30:09,291.9,7.0
49.98,17.08.2024 00:30:10,284.5,7.0
49.978,17.08.2024 00:30:11,276.7,7.0
49.977,17.08.2024 00:30:12,268.3,7.0
49.975,17.08.2024 00:30:13,259.2,7.0
49.975,17.08.2024 00:30:14,250.2,7.0
49.974,17.08.2024 00:30:15,240.0,7.0
49.972,17.08.2024 00:30:16,230.0,7.0
49.971,17.08.2024 00:30:17,219.4,7.0
49.97,17.08.2024 00:30:18,209.3,7.0
49.971,17.08.2024 00:30:19,198.5,7.0
49.971,17.08.2024 00:30:20,188.0,7.0
49.971,17.08.2024 00:30:21,177.6,7.0
49.971,17.08.2024 00:30:22,167.1,7.0
49.97,17.08.2024 00:30:23,156.4,7.0
49.971,17.08.2024 00:30:24,145.8,7.0
49.971,17.08.2024 00:30:25,135.4,7.0
49.971,17.08.2024 00:30:26,125.5,7.0
49.971,17.08.2024 00:30:27,115.1,7.0
49.973,17.08.2024 00:30:28,105.5,7.0
49.976,17.08.2024 00:30:29,96.6,7.0
49.978,17.08.2024 00:30:30,88.9,7.0
49.979,17.08.2024 00:30:31,81.0,7.0
49.978,17.08.2024 00:30:32,72.9,7.0
49.978,17.08.2024 00:30:33,65.0,7.0
49.977,17.08.2024 00:30:34,56.8,7.0
49.978,17.08.2024 00:30:35,48.8,7.0
49.977,17.08.2024 00:30:36,40.4,7.0
49.975,17.08.2024 00:30:37,31.3,7.0
49.972,17.08.2024 00:30:38,21.3,7.0
49.971,17.08.2024 00:30:39,11.0,7.0
49.969,17.08.2024 00:30:40,359.8,7.0
49.967,17.08.2024 00:30:41,347.8,7.0
49.965,17.08.2024 00:30:42,335.2,7.0
49.964,17.08.2024 00:30:43,322.2,7.0
49.964,17.08.2024 00:30:44,308.9,7.0
49.962,17.08.2024 00:30:45,295.1,7.0
49.962,17.08.2024 00:30:46,282.0,7.0
49.962,17.08.2024 00:30:47,268.2,7.0
49.963,17.08.2024 00:30:48,255.0,7.0
49.963,17.08.2024 00:30:49,241.7,7.0
49.961,17.08.2024 00:30:50,227.5,7.0
49.957,17.08.2024 00:30:52,197.5,7.0
49.957,17.08.2024 00:30:53,181.7,7.0
49.957,17.08.2024 00:30:54,166.4,7.0
49.957,17.08.2024 00:30:56,135.4,7.0
49.959,17.08.2024 00:30:57,120.5,7.0
49.962,17.08.2024 00:30:58,106.7,7.0
49.963,17.08.2024 00:30:59,93.4,7.0
49.965,17.08.2024 00:31:00,80.5,7.0
49.966,17.08.2024 00:31:01,68.3,7.0
49.967,17.08.2024 00:31:02,56.6,7.0
49.968,17.08.2024 00:31:03,44.9,7.0
49.967,17.08.2024 00:31:04,33.0,7.0
49.967,17.08.2024 00:31:05,21.2,7.0
49.966,17.08.2024 00:31:06,9.5,7.0
49.966,17.08.2024 00:31:07,357.5,7.0
49.967,17.08.2024 00:31:08,345.4,7.0
49.967,17.08.2024 00:31:09,333.5,7.0
49.967,17.08.2024 00:31:10,321.6,7.0
49.967,17.08.2024 00:31:11,309.6,7.0
49.967,17.08.2024 00:31:12,297.5,7.0
